2020-01-10T19:45:00,299,1,2.0,100.0
2020-01-10T19:50:00,298,1,1.97,99.33
2020-01-10T19:55:00,296,1,2.0,100.0
2020-01-10T20:00:00,299,1,2.0,100.0
2020-01-10T20:05:00,300,1,2.0,100.0
2020-01-10T20:10:00,299,1,1.52,87.96
2020-01-10T20:15:00,299,1,2.0,100.0
2020-01-10T20:20:00,299,1,2.0,100.0
2020-01-10T20:25:00,299,1,2.0,100.0
2020-01-10T20:30:00,296,1,2.0,100.0
2020-01-10T20:35:00,300,1,2.0,100.0
2020-01-10T20:40:00,289,1,1.92,98.1
2020-01-10T20:45:00,277,1,1.96,99.1
2020-01-10T20:50:00,143,1,2.0,100.0
2020-01-10T20:55:00,25,1,-0.92,27.0
2020-01-10T21:00:00,297,1,0.52,62.88
2020-01-10T21:05:00,276,1,0.88,72.01
2020-01-10T22:20:00,170,1,0.61,65.29
2020-01-10T22:25:00,300,1,1.16,78.92
2020-01-10T22:30:00,230,1,1.36,83.91
2020-01-10T22:35:00,300,1,2.0,100.0
2020-01-10T22:40:00,299,1,0.51,62.63
2020-01-10T22:45:00,295,1,1.73,93.14
2020-01-10T22:50:00,300,1,2.0,100.0
2020-01-10T22:55:00,252,1,1.93,98.21
2020-01-10T23:00:00,88,1,-0.56,36.08
2020-01-10T23:05:00,300,1,2.0,100.0
2020-01-10T23:10:00,271,1,1.68,91.97
2020-01-10T23:20:00,175,1,2.0,100.0
2020-01-10T23:25:00,300,1,2.0,100.0
2020-01-10T23:30:00,300,1,2.0,100.0
2020-01-10T23:35:00,300,1,1.96,99.0
2020-01-10T23:40:00,300,1,2.0,100.0
2020-01-10T23:45:00,300,1,2.0,100.0
2020-01-10T23:50:00,300,1,2.0,100.0
2020-01-10T23:55:00,300,1,2.0,100.0
2020-01-11T00:00:00,300,1,1.88,97.0
2020-01-11T00:05:00,300,1,2.0,100.0
2020-01-11T00:10:00,300,1,1.97,99.25
2020-01-11T00:15:00,300,1,2.0,100.0
2020-01-11T00:20:00,300,1,1.82,95.42
2020-01-11T00:25:00,300,1,0.44,60.92
2020-01-11T00:30:00,297,1,0.64,65.99
2020-01-11T00:35:00,300,1,2.0,100.0
2020-01-11T00:40:00,299,1,0.37,59.36
2020-01-11T00:45:00,300,1,1.85,96.25
2020-01-11T00:50:00,300,1,1.81,95.25
2020-01-11T00:55:00,300,1,2.0,100.0
2020-01-11T01:00:00,300,1,1.89,97.25
2020-01-11T01:05:00,299,1,1.85,96.24
2020-01-11T01:10:00,300,1,1.75,93.75
2020-01-11T01:15:00,300,1,1.79,94.75
2020-01-11T01:20:00,299,1,1.77,94.23
2020-01-11T01:25:00,300,1,1.14,78.58
2020-01-11T01:30:00,268,1,1.84,95.9
2020-01-11T01:35:00,216,1,2.0,99.88
2020-01-11T01:40:00,296,1,0.84,70.95
2020-01-11T01:45:00,300,1,1.37,84.33
2020-01-11T01:50:00,298,1,0.55,63.76
2020-01-11T01:55:00,295,1,0.58,64.58
2020-01-11T02:00:00,300,1,1.57,89.25
2020-01-11T02:05:00,298,1,0.16,54.03
2020-01-11T02:10:00,300,1,0.35,58.67
2020-01-11T02:15:00,300,1,1.04,76.0
2020-01-11T02:20:00,300,1,0.29,57.17
2020-01-11T02:25:00,300,1,1.89,97.33
2020-01-11T02:30:00,300,1,1.55,88.83
2020-01-11T02:35:00,295,1,0.88,72.03
2020-01-11T02:40:00,300,1,1.6,90.0
2020-01-11T02:45:00,299,1,1.18,79.43
2020-01-11T02:50:00,299,1,0.46,61.54
2020-01-11T02:55:00,299,1,0.84,70.99
2020-01-11T03:00:00,8,1,1.0,75.0
2020-01-11T13:05:00,131,1,-0.54,36.45
2020-01-11T13:10:00,300,1,-1.32,17.0
2020-01-11T13:15:00,300,1,-2.0,0.0
2020-01-11T13:20:00,299,1,-2.0,0.0
2020-01-11T13:25:00,300,1,-2.0,0.0
2020-01-11T13:30:00,300,1,-1.69,7.83
2020-01-11T13:35:00,300,1,0.0,50.0
2020-01-11T13:40:00,300,1,-1.02,24.5
2020-01-11T13:45:00,300,1,-2.0,0.0
2020-01-11T13:50:00,300,1,-2.0,0.0
2020-01-11T13:55:00,300,1,-2.0,0.0
2020-01-11T14:00:00,199,1,-1.52,12.06
2020-01-11T14:20:00,101,1,0.15,53.71
2020-01-11T14:25:00,295,1,1.38,84.41
2020-01-11T14:30:00,300,1,1.84,96.0
2020-01-11T14:35:00,300,1,2.0,100.0
2020-01-11T14:40:00,299,1,2.0,100.0
2020-01-11T14:45:00,300,1,2.0,100.0
2020-01-11T14:50:00,300,1,2.0,100.0
2020-01-11T14:55:00,300,1,2.0,100.0
